Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
CRISTO REY SAN JOSE JESUIT HS54860,CRISTO REY SAN JOSE JESUIT HS,San Jose,Santa Clara,App,63,33,29,
CRISTO REY SAN JOSE JESUIT HS54860,CRISTO REY SAN JOSE JESUIT HS,San Jose,Santa Clara,Adm,54,27,26,
CRISTO REY SAN JOSE JESUIT HS54860,CRISTO REY SAN JOSE JESUIT HS,San Jose,Santa Clara,Enr,30,13,17,
CROSSROADS CHRISTIAN SCHOOL50562,CROSSROADS CHRISTIAN SCHOOL,Corona,Riverside,App,9,7,,
CROSSROADS CHRISTIAN SCHOOL50562,CROSSROADS CHRISTIAN SCHOOL,Corona,Riverside,Adm,6,5,,
CROSSROADS SCHOOL53307,CROSSROADS SCHOOL,Santa Monica,Los Angeles,App,71,44,25,
CROSSROADS SCHOOL53307,CROSSROADS SCHOOL,Santa Monica,Los Angeles,Adm,45,27,17,
CROSSROADS SCHOOL53307,CROSSROADS SCHOOL,Santa Monica,Los Angeles,Enr,12,7,5,
CRYSTAL SPRINGS UPLANDS SCH51173,CRYSTAL SPRINGS UPLANDS SCH,Hillsborough,San Mateo,App,39,25,14,
CRYSTAL SPRINGS UPLANDS SCH51173,CRYSTAL SPRINGS UPLANDS SCH,Hillsborough,San Mateo,Adm,27,18,9,
CRYSTAL SPRINGS UPLANDS SCH51173,CRYSTAL SPRINGS UPLANDS SCH,Hillsborough,San Mateo,Enr,8,6,,
DAMIEN HIGH SCHOOL52502,DAMIEN HIGH SCHOOL,La Verne,Los Angeles,App,90,,90,
DAMIEN HIGH SCHOOL52502,DAMIEN HIGH SCHOOL,La Verne,Los Angeles,Adm,62,,62,
DAMIEN HIGH SCHOOL52502,DAMIEN HIGH SCHOOL,La Verne,Los Angeles,Enr,23,,23,
DE LA SALLE HIGH SCHOOL50662,DE LA SALLE HIGH SCHOOL,Concord,Contra Costa,App,71,,68,
DE LA SALLE HIGH SCHOOL50662,DE LA SALLE HIGH SCHOOL,Concord,Contra Costa,Adm,40,,38,
DE LA SALLE HIGH SCHOOL50662,DE LA SALLE HIGH SCHOOL,Concord,Contra Costa,Enr,15,,15,
DE TOLEDO HIGH SCHOOL53748,DE TOLEDO HIGH SCHOOL,West Hills,Los Angeles,App,53,29,24,
DE TOLEDO HIGH SCHOOL53748,DE TOLEDO HIGH SCHOOL,West Hills,Los Angeles,Adm,33,17,16,
DE TOLEDO HIGH SCHOOL53748,DE TOLEDO HIGH SCHOOL,West Hills,Los Angeles,Enr,16,8,8,
DESERT CHRISTIAN HIGH SCHOOL51389,DESERT CHRISTIAN HIGH SCHOOL,Lancaster,Los Angeles,App,8,,5,
DESERT CHRISTIAN HIGH SCHOOL51389,DESERT CHRISTIAN HIGH SCHOOL,Lancaster,Los Angeles,Adm,3,,,
DEVELOPING VIRTUE SEC SCHOOL53483,DEVELOPING VIRTUE SEC SCHOOL,Talmage,Mendocino,App,5,,,
DEVELOPING VIRTUE SEC SCHOOL53483,DEVELOPING VIRTUE SEC SCHOOL,Talmage,Mendocino,Adm,4,3,,
DEVELOPING VIRTUE SEC SCHOOL53483,DEVELOPING VIRTUE SEC SCHOOL,Talmage,Mendocino,Enr,4,3,,
DON BOSCO TECHNICAL INSTITUTE53053,DON BOSCO TECHNICAL INSTITUTE,Rosemead,Los Angeles,App,46,,46,
DON BOSCO TECHNICAL INSTITUTE53053,DON BOSCO TECHNICAL INSTITUTE,Rosemead,Los Angeles,Adm,23,,23,
DON BOSCO TECHNICAL INSTITUTE53053,DON BOSCO TECHNICAL INSTITUTE,Rosemead,Los Angeles,Enr,13,,13,
DREW SCHOOL52940,DREW SCHOOL,San Francisco,San Francisco,App,30,19,11,
DREW SCHOOL52940,DREW SCHOOL,San Francisco,San Francisco,Adm,19,15,4,
DREW SCHOOL52940,DREW SCHOOL,San Francisco,San Francisco,Enr,6,4,,
DUNN SCHOOL51863,DUNN SCHOOL,Los Olivos,Santa Barbara,App,13,5,7,
DUNN SCHOOL51863,DUNN SCHOOL,Los Olivos,Santa Barbara,Adm,8,,5,
DUNN SCHOOL51863,DUNN SCHOOL,Los Olivos,Santa Barbara,Enr,3,,,
EASTSIDE CHRISTIAN HIGH SCHOOL50086,EASTSIDE CHRISTIAN HIGH SCHOOL,Fullerton,Orange,App,6,,,
EASTSIDE CHRISTIAN HIGH SCHOOL50086,EASTSIDE CHRISTIAN HIGH SCHOOL,Fullerton,Orange,Adm,5,3,,
EASTSIDE CHRISTIAN HIGH SCHOOL50086,EASTSIDE CHRISTIAN HIGH SCHOOL,Fullerton,Orange,Enr,3,,,
EASTSIDE COLLEGE PREP SCHOOL50791,EASTSIDE COLLEGE PREP SCHOOL,East Palo Alto,San Mateo,App,44,25,19,
EASTSIDE COLLEGE PREP SCHOOL50791,EASTSIDE COLLEGE PREP SCHOOL,East Palo Alto,San Mateo,Adm,38,20,18,
EASTSIDE COLLEGE PREP SCHOOL50791,EASTSIDE COLLEGE PREP SCHOOL,East Palo Alto,San Mateo,Enr,30,16,14,
ELDORADO EMERSON PRIVATE SCH52277,ELDORADO EMERSON PRIVATE SCH,Orange,Orange,App,11,,7,
ELDORADO EMERSON PRIVATE SCH52277,ELDORADO EMERSON PRIVATE SCH,Orange,Orange,Adm,7,3,4,
ELDORADO EMERSON PRIVATE SCH52277,ELDORADO EMERSON PRIVATE SCH,Orange,Orange,Enr,4,,,
EPISCOPAL SCHOOL LOS ANGELES54718,EPISCOPAL SCHOOL LOS ANGELES,Los Angeles,Los Angeles,App,10,5,5,
EPISCOPAL SCHOOL LOS ANGELES54718,EPISCOPAL SCHOOL LOS ANGELES,Los Angeles,Los Angeles,Adm,5,,3,
ESCONDIDO ADVENTIST ACADEMY50879,ESCONDIDO ADVENTIST ACADEMY,Escondido,San Diego,App,5,,,
ESCONDIDO ADVENTIST ACADEMY50879,ESCONDIDO ADVENTIST ACADEMY,Escondido,San Diego,Adm,3,,,
ESCONDIDO ADVENTIST ACADEMY50879,ESCONDIDO ADVENTIST ACADEMY,Escondido,San Diego,Enr,3,,,
EXCELSIOR SCHOOL51584,EXCELSIOR SCHOOL,Arcadia,Los Angeles,App,13,5,8,
EXCELSIOR SCHOOL51584,EXCELSIOR SCHOOL,Arcadia,Los Angeles,Adm,12,4,8,
EXCELSIOR SCHOOL51584,EXCELSIOR SCHOOL,Arcadia,Los Angeles,Enr,8,3,5,
FAIRMONT PREPARATORY ACADEMY50103,FAIRMONT PREPARATORY ACADEMY,Anaheim,Orange,App,85,49,35,
FAIRMONT PREPARATORY ACADEMY50103,FAIRMONT PREPARATORY ACADEMY,Anaheim,Orange,Adm,59,39,20,
FAIRMONT PREPARATORY ACADEMY50103,FAIRMONT PREPARATORY ACADEMY,Anaheim,Orange,Enr,29,17,12,
FAITH BAPTIST SCHOOLS50467,FAITH BAPTIST SCHOOLS,Canoga Park,Los Angeles,App,16,12,,
FAITH BAPTIST SCHOOLS50467,FAITH BAPTIST SCHOOLS,Canoga Park,Los Angeles,Adm,10,8,,
FAITH BAPTIST SCHOOLS50467,FAITH BAPTIST SCHOOLS,Canoga Park,Los Angeles,Enr,6,5,,
FLINTRIDGE PREPARATORY SCHOOL52375,FLINTRIDGE PREPARATORY SCHOOL,La Canada,Los Angeles,App,61,30,29,
FLINTRIDGE PREPARATORY SCHOOL52375,FLINTRIDGE PREPARATORY SCHOOL,La Canada,Los Angeles,Adm,44,20,23,
FLINTRIDGE PREPARATORY SCHOOL52375,FLINTRIDGE PREPARATORY SCHOOL,La Canada,Los Angeles,Enr,11,4,7,
FLINTRIDGE SACRED HEART ACAD52380,FLINTRIDGE SACRED HEART ACAD,La Canada,Los Angeles,App,60,60,,
FLINTRIDGE SACRED HEART ACAD52380,FLINTRIDGE SACRED HEART ACAD,La Canada,Los Angeles,Adm,44,44,,
FLINTRIDGE SACRED HEART ACAD52380,FLINTRIDGE SACRED HEART ACAD,La Canada,Los Angeles,Enr,15,15,,
FOREST LAKE CHRISTIAN SCHOOL50173,FOREST LAKE CHRISTIAN SCHOOL,Auburn,Placer,App,14,8,6,
FOREST LAKE CHRISTIAN SCHOOL50173,FOREST LAKE CHRISTIAN SCHOOL,Auburn,Placer,Adm,8,5,3,
FOREST LAKE CHRISTIAN SCHOOL50173,FOREST LAKE CHRISTIAN SCHOOL,Auburn,Placer,Enr,4,,3,
FRANCIS W PARKER SCHOOL52843,FRANCIS W PARKER SCHOOL,San Diego,San Diego,App,88,44,43,
FRANCIS W PARKER SCHOOL52843,FRANCIS W PARKER SCHOOL,San Diego,San Diego,Adm,56,29,27,
FRANCIS W PARKER SCHOOL52843,FRANCIS W PARKER SCHOOL,San Diego,San Diego,Enr,20,7,13,
FREDERICK K C PRICE III SCHOOL51777,FREDERICK K C PRICE III SCHOOL,Los Angeles,Los Angeles,App,11,,8,
FREDERICK K C PRICE III SCHOOL51777,FREDERICK K C PRICE III SCHOOL,Los Angeles,Los Angeles,Adm,3,,,
FREMONT CHRISTIAN HIGH SCHOOL50978,FREMONT CHRISTIAN HIGH SCHOOL,Fremont,Alameda,App,27,14,13,
FREMONT CHRISTIAN HIGH SCHOOL50978,FREMONT CHRISTIAN HIGH SCHOOL,Fremont,Alameda,Adm,22,12,10,
FREMONT CHRISTIAN HIGH SCHOOL50978,FREMONT CHRISTIAN HIGH SCHOOL,Fremont,Alameda,Enr,5,,3,
FRESNO ADVENTIST ACADEMY50987,FRESNO ADVENTIST ACADEMY,Fresno,Fresno,Adm,3,,,
FUSION ACADEMY - LOS ANGELES51612,FUSION ACADEMY - LOS ANGELES,Los Angeles,Los Angeles,App,8,,5,
FUSION ACADEMY - LOS ANGELES51612,FUSION ACADEMY - LOS ANGELES,Los Angeles,Los Angeles,Adm,5,,3,
FUSION ACADEMY PALO ALTO54887,FUSION ACADEMY PALO ALTO,East Palo Alto,San Mateo,Adm,3,,,
FUTURES ACADEMY- MISSION VIEJO51966,FUTURES ACADEMY- MISSION VIEJO,Laguna Hills,Orange,Adm,3,,,
FUTURES ACADEMY-NEWPORT BEACH52281,FUTURES ACADEMY-NEWPORT BEACH,Irvine,Orange,App,10,,7,
FUTURES ACADEMY-NEWPORT BEACH52281,FUTURES ACADEMY-NEWPORT BEACH,Irvine,Orange,Adm,6,3,3,
FUTURES ACADEMY-NEWPORT BEACH52281,FUTURES ACADEMY-NEWPORT BEACH,Irvine,Orange,Enr,3,,,
GARCES MEMORIAL HIGH SCHOOL50215,GARCES MEMORIAL HIGH SCHOOL,Bakersfield,Kern,App,26,13,13,
GARCES MEMORIAL HIGH SCHOOL50215,GARCES MEMORIAL HIGH SCHOOL,Bakersfield,Kern,Adm,18,10,8,
GARCES MEMORIAL HIGH SCHOOL50215,GARCES MEMORIAL HIGH SCHOOL,Bakersfield,Kern,Enr,7,,5,
GEORGIANA BRUCE KIRBY PREP SCH53290,GEORGIANA BRUCE KIRBY PREP SCH,Santa Cruz,Santa Cruz,App,17,8,9,
GEORGIANA BRUCE KIRBY PREP SCH53290,GEORGIANA BRUCE KIRBY PREP SCH,Santa Cruz,Santa Cruz,Adm,12,6,6,
GEORGIANA BRUCE KIRBY PREP SCH53290,GEORGIANA BRUCE KIRBY PREP SCH,Santa Cruz,Santa Cruz,Enr,5,4,,
GERMAN INTL SCH SILICON VLLY51711,GERMAN INTL SCH SILICON VLLY,Mountain View,Santa Clara,App,6,,,
GERMAN INTL SCH SILICON VLLY51711,GERMAN INTL SCH SILICON VLLY,Mountain View,Santa Clara,Adm,4,3,,
GLENDALE ACADEMY51055,GLENDALE ACADEMY,Glendale,Los Angeles,App,11,5,5,
GLENDALE ACADEMY51055,GLENDALE ACADEMY,Glendale,Los Angeles,Adm,5,3,,
GLENDALE ACADEMY51055,GLENDALE ACADEMY,Glendale,Los Angeles,Enr,4,,,
GRACE BRETHREN HIGH SCHOOL53383,GRACE BRETHREN HIGH SCHOOL,Simi Valley,Ventura,App,23,14,9,
GRACE BRETHREN HIGH SCHOOL53383,GRACE BRETHREN HIGH SCHOOL,Simi Valley,Ventura,Adm,21,12,9,
GRACE BRETHREN HIGH SCHOOL53383,GRACE BRETHREN HIGH SCHOOL,Simi Valley,Ventura,Enr,12,6,6,
GRAUER SCHOOL50862,GRAUER SCHOOL,Encinitas,San Diego,App,11,7,,
GRAUER SCHOOL50862,GRAUER SCHOOL,Encinitas,San Diego,Adm,6,5,,
HARKER SCHOOL53142,HARKER SCHOOL,San Jose,Santa Clara,App,179,103,73,
HARKER SCHOOL53142,HARKER SCHOOL,San Jose,Santa Clara,Adm,122,75,44,3
HARKER SCHOOL53142,HARKER SCHOOL,San Jose,Santa Clara,Enr,33,16,16,
HARVARD-WESTLAKE SCHOOL52159,HARVARD-WESTLAKE SCHOOL,Studio City,Los Angeles,App,154,80,71,
HARVARD-WESTLAKE SCHOOL52159,HARVARD-WESTLAKE SCHOOL,Studio City,Los Angeles,Adm,85,53,29,3
HARVARD-WESTLAKE SCHOOL52159,HARVARD-WESTLAKE SCHOOL,Studio City,Los Angeles,Enr,14,9,5,
HEAD-ROYCE SCHOOL THE50285,HEAD-ROYCE SCHOOL THE,Oakland,Alameda,App,71,41,27,
HEAD-ROYCE SCHOOL THE50285,HEAD-ROYCE SCHOOL THE,Oakland,Alameda,Adm,39,23,15,
HEAD-ROYCE SCHOOL THE50285,HEAD-ROYCE SCHOOL THE,Oakland,Alameda,Enr,11,6,5,
HERITAGE CHRISTIAN SCHOOL53358,HERITAGE CHRISTIAN SCHOOL,North Hills,Los Angeles,App,30,20,10,
HERITAGE CHRISTIAN SCHOOL53358,HERITAGE CHRISTIAN SCHOOL,North Hills,Los Angeles,Adm,14,10,4,
HERITAGE CHRISTIAN SCHOOL53358,HERITAGE CHRISTIAN SCHOOL,North Hills,Los Angeles,Enr,10,7,3,
HIGH BLUFF ACADEMY53036,HIGH BLUFF ACADEMY,Rancho Santa Fe,San Diego,App,6,,5,
HIGH BLUFF ACADEMY53036,HIGH BLUFF ACADEMY,Rancho Santa Fe,San Diego,Adm,5,,4,
HIGH BLUFF ACADEMY53036,HIGH BLUFF ACADEMY,Rancho Santa Fe,San Diego,Enr,3,,,
HIGHLAND HALL WALDORF SCHOOL52153,HIGHLAND HALL WALDORF SCHOOL,Northridge,Los Angeles,App,10,8,,
HIGHLAND HALL WALDORF SCHOOL52153,HIGHLAND HALL WALDORF SCHOOL,Northridge,Los Angeles,Adm,6,5,,
HIGHLAND HALL WALDORF SCHOOL52153,HIGHLAND HALL WALDORF SCHOOL,Northridge,Los Angeles,Enr,4,3,,
HOLY FAMILY HIGH SCHOOL51065,HOLY FAMILY HIGH SCHOOL,Glendale,Los Angeles,App,21,21,,
HOLY FAMILY HIGH SCHOOL51065,HOLY FAMILY HIGH SCHOOL,Glendale,Los Angeles,Adm,11,11,,
HOLY FAMILY HIGH SCHOOL51065,HOLY FAMILY HIGH SCHOOL,Glendale,Los Angeles,Enr,6,6,,
HOLY MARTYRS ARMENIAN HS50869,HOLY MARTYRS ARMENIAN HS,Encino,Los Angeles,App,26,11,15,
HOLY MARTYRS ARMENIAN HS50869,HOLY MARTYRS ARMENIAN HS,Encino,Los Angeles,Adm,17,7,10,
HOLY MARTYRS ARMENIAN HS50869,HOLY MARTYRS ARMENIAN HS,Encino,Los Angeles,Enr,9,5,4,
HOLY NAMES HIGH SCHOOL52200,HOLY NAMES HIGH SCHOOL,Oakland,Alameda,App,12,12,,
HOLY NAMES HIGH SCHOOL52200,HOLY NAMES HIGH SCHOOL,Oakland,Alameda,Adm,6,6,,
HOLY NAMES HIGH SCHOOL52200,HOLY NAMES HIGH SCHOOL,Oakland,Alameda,Enr,3,3,,
IDYLLWILD ARTS ACADEMY51236,IDYLLWILD ARTS ACADEMY,Idyllwild,Riverside,App,22,16,6,
IDYLLWILD ARTS ACADEMY51236,IDYLLWILD ARTS ACADEMY,Idyllwild,Riverside,Adm,10,8,,
IDYLLWILD ARTS ACADEMY51236,IDYLLWILD ARTS ACADEMY,Idyllwild,Riverside,Enr,5,4,,
IMMACULATE CONCEPTION ACADEMY52955,IMMACULATE CONCEPTION ACADEMY,San Francisco,San Francisco,App,38,37,,
IMMACULATE CONCEPTION ACADEMY52955,IMMACULATE CONCEPTION ACADEMY,San Francisco,San Francisco,Adm,24,24,,
IMMACULATE CONCEPTION ACADEMY52955,IMMACULATE CONCEPTION ACADEMY,San Francisco,San Francisco,Enr,13,13,,
IMMACULATE HEART HIGH SCHOOL51625,IMMACULATE HEART HIGH SCHOOL,Los Angeles,Los Angeles,App,75,73,,
IMMACULATE HEART HIGH SCHOOL51625,IMMACULATE HEART HIGH SCHOOL,Los Angeles,Los Angeles,Adm,36,36,,
IMMACULATE HEART HIGH SCHOOL51625,IMMACULATE HEART HIGH SCHOOL,Los Angeles,Los Angeles,Enr,16,16,,
IMMANUEL HIGH SCHOOL52613,IMMANUEL HIGH SCHOOL,Reedley,Fresno,Adm,3,3,,
INTERNATIONAL HIGH SCHOOL FAIS52943,INTERNATIONAL HIGH SCHOOL FAIS,San Francisco,San Francisco,App,56,34,22,
INTERNATIONAL HIGH SCHOOL FAIS52943,INTERNATIONAL HIGH SCHOOL FAIS,San Francisco,San Francisco,Adm,39,22,17,
INTERNATIONAL HIGH SCHOOL FAIS52943,INTERNATIONAL HIGH SCHOOL FAIS,San Francisco,San Francisco,Enr,13,8,5,
INTERNATIONAL SCHOOL OF LOS ANGELES51694,INTERNATIONAL SCHOOL OF LOS ANGELES,Burbank,Los Angeles,App,29,15,14,
INTERNATIONAL SCHOOL OF LOS ANGELES51694,INTERNATIONAL SCHOOL OF LOS ANGELES,Burbank,Los Angeles,Adm,19,9,10,
INTERNATIONAL SCHOOL OF LOS ANGELES51694,INTERNATIONAL SCHOOL OF LOS ANGELES,Burbank,Los Angeles,Enr,14,7,7,
JESUIT HIGH SCHOOL52714,JESUIT HIGH SCHOOL,Carmichael,Sacramento,App,107,,99,
JESUIT HIGH SCHOOL52714,JESUIT HIGH SCHOOL,Carmichael,Sacramento,Adm,55,,50,
JESUIT HIGH SCHOOL52714,JESUIT HIGH SCHOOL,Carmichael,Sacramento,Enr,24,,22,
JEWISH COMMUNITY HS OF THE BAY52984,JEWISH COMMUNITY HS OF THE BAY,San Francisco,San Francisco,App,29,13,16,
JEWISH COMMUNITY HS OF THE BAY52984,JEWISH COMMUNITY HS OF THE BAY,San Francisco,San Francisco,Adm,22,11,11,
JEWISH COMMUNITY HS OF THE BAY52984,JEWISH COMMUNITY HS OF THE BAY,San Francisco,San Francisco,Enr,12,5,7,
JSERRA CATHOLIC HIGH SCHOOL53197,JSERRA CATHOLIC HIGH SCHOOL,San Juan Capistrano,Orange,App,104,52,51,
JSERRA CATHOLIC HIGH SCHOOL53197,JSERRA CATHOLIC HIGH SCHOOL,San Juan Capistrano,Orange,Adm,56,28,28,
JSERRA CATHOLIC HIGH SCHOOL53197,JSERRA CATHOLIC HIGH SCHOOL,San Juan Capistrano,Orange,Enr,27,15,12,
JUNIPERO SERRA HIGH SCHOOL51025,JUNIPERO SERRA HIGH SCHOOL,Gardena,Los Angeles,App,39,26,13,
JUNIPERO SERRA HIGH SCHOOL51025,JUNIPERO SERRA HIGH SCHOOL,Gardena,Los Angeles,Adm,18,15,3,
JUNIPERO SERRA HIGH SCHOOL51025,JUNIPERO SERRA HIGH SCHOOL,Gardena,Los Angeles,Enr,7,6,,
JUNIPERO SERRA HIGH SCHOOL53180,JUNIPERO SERRA HIGH SCHOOL,San Mateo,San Mateo,App,89,,87,
JUNIPERO SERRA HIGH SCHOOL53180,JUNIPERO SERRA HIGH SCHOOL,San Mateo,San Mateo,Adm,50,,49,
JUNIPERO SERRA HIGH SCHOOL53180,JUNIPERO SERRA HIGH SCHOOL,San Mateo,San Mateo,Enr,21,,20,
JUSTIN SIENA HIGH SCHOOL52082,JUSTIN SIENA HIGH SCHOOL,Napa,Napa,App,70,37,32,
JUSTIN SIENA HIGH SCHOOL52082,JUSTIN SIENA HIGH SCHOOL,Napa,Napa,Adm,46,26,20,
JUSTIN SIENA HIGH SCHOOL52082,JUSTIN SIENA HIGH SCHOOL,Napa,Napa,Enr,17,9,8,
KEHILLAH JEWISH HIGH SCHOOL53173,KEHILLAH JEWISH HIGH SCHOOL,Palo Alto,Santa Clara,App,26,12,14,
KEHILLAH JEWISH HIGH SCHOOL53173,KEHILLAH JEWISH HIGH SCHOOL,Palo Alto,Santa Clara,Adm,18,8,10,
KEHILLAH JEWISH HIGH SCHOOL53173,KEHILLAH JEWISH HIGH SCHOOL,Palo Alto,Santa Clara,Enr,6,,4,
LA JOLLA COUNTRY DAY SCHOOL51333,LA JOLLA COUNTRY DAY SCHOOL,La Jolla,San Diego,App,62,33,29,
LA JOLLA COUNTRY DAY SCHOOL51333,LA JOLLA COUNTRY DAY SCHOOL,La Jolla,San Diego,Adm,43,25,18,
LA JOLLA COUNTRY DAY SCHOOL51333,LA JOLLA COUNTRY DAY SCHOOL,La Jolla,San Diego,Enr,11,6,5,
LA REINA HIGH SCHOOL53501,LA REINA HIGH SCHOOL,Thousand Oaks,Ventura,App,35,34,,
LA REINA HIGH SCHOOL53501,LA REINA HIGH SCHOOL,Thousand Oaks,Ventura,Adm,15,15,,
LA REINA HIGH SCHOOL53501,LA REINA HIGH SCHOOL,Thousand Oaks,Ventura,Enr,3,3,,
LA SALLE HIGH SCHOOL52392,LA SALLE HIGH SCHOOL,Pasadena,Los Angeles,App,94,47,46,
LA SALLE HIGH SCHOOL52392,LA SALLE HIGH SCHOOL,Pasadena,Los Angeles,Adm,55,28,27,
LA SALLE HIGH SCHOOL52392,LA SALLE HIGH SCHOOL,Pasadena,Los Angeles,Enr,26,14,12,
LA SIERRA ACADEMY50140,LA SIERRA ACADEMY,Riverside,Riverside,App,23,9,14,
LA SIERRA ACADEMY50140,LA SIERRA ACADEMY,Riverside,Riverside,Adm,15,6,9,
LA SIERRA ACADEMY50140,LA SIERRA ACADEMY,Riverside,Riverside,Enr,8,5,3,
LAGUNA BLANCA SCHOOL53255,LAGUNA BLANCA SCHOOL,Santa Barbara,Santa Barbara,App,28,11,15,
LAGUNA BLANCA SCHOOL53255,LAGUNA BLANCA SCHOOL,Santa Barbara,Santa Barbara,Adm,18,9,7,
LAGUNA BLANCA SCHOOL53255,LAGUNA BLANCA SCHOOL,Santa Barbara,Santa Barbara,Enr,5,3,,
LAUREL SPRINGS SCHOOL52256,LAUREL SPRINGS SCHOOL,Ojai,Ventura,App,38,25,10,
LAUREL SPRINGS SCHOOL52256,LAUREL SPRINGS SCHOOL,Ojai,Ventura,Adm,21,14,6,
LAUREL SPRINGS SCHOOL52256,LAUREL SPRINGS SCHOOL,Ojai,Ventura,Enr,12,6,5,
LE LYCEE FRANCAIS DE LOS ANGELES50321,LE LYCEE FRANCAIS DE LOS ANGELES,Los Angeles,Los Angeles,App,31,21,10,
LE LYCEE FRANCAIS DE LOS ANGELES50321,LE LYCEE FRANCAIS DE LOS ANGELES,Los Angeles,Los Angeles,Adm,24,18,6,
LE LYCEE FRANCAIS DE LOS ANGELES50321,LE LYCEE FRANCAIS DE LOS ANGELES,Los Angeles,Los Angeles,Enr,7,6,,
LICK WILMERDING HIGH SCHOOL52967,LICK WILMERDING HIGH SCHOOL,San Francisco,San Francisco,App,85,42,43,
LICK WILMERDING HIGH SCHOOL52967,LICK WILMERDING HIGH SCHOOL,San Francisco,San Francisco,Adm,62,30,32,
LICK WILMERDING HIGH SCHOOL52967,LICK WILMERDING HIGH SCHOOL,San Francisco,San Francisco,Enr,22,14,8,
LINFIELD CHRISTIAN SCHOOL51570,LINFIELD CHRISTIAN SCHOOL,Temecula,Riverside,App,36,19,16,
LINFIELD CHRISTIAN SCHOOL51570,LINFIELD CHRISTIAN SCHOOL,Temecula,Riverside,Adm,21,11,10,
LINFIELD CHRISTIAN SCHOOL51570,LINFIELD CHRISTIAN SCHOOL,Temecula,Riverside,Enr,11,7,4,
LOMA LINDA ACADEMY51445,LOMA LINDA ACADEMY,Loma Linda,San Bernardino,App,27,15,12,
LOMA LINDA ACADEMY51445,LOMA LINDA ACADEMY,Loma Linda,San Bernardino,Adm,19,10,9,
LOMA LINDA ACADEMY51445,LOMA LINDA ACADEMY,Loma Linda,San Bernardino,Enr,9,3,6,
LOUISVILLE HIGH SCHOOL53802,LOUISVILLE HIGH SCHOOL,Woodland Hills,Los Angeles,App,41,40,,
LOUISVILLE HIGH SCHOOL53802,LOUISVILLE HIGH SCHOOL,Woodland Hills,Los Angeles,Adm,26,26,,
LOUISVILLE HIGH SCHOOL53802,LOUISVILLE HIGH SCHOOL,Woodland Hills,Los Angeles,Enr,12,12,,
LOYOLA HIGH SCHOOL51685,LOYOLA HIGH SCHOOL,Los Angeles,Los Angeles,App,163,,162,
LOYOLA HIGH SCHOOL51685,LOYOLA HIGH SCHOOL,Los Angeles,Los Angeles,Adm,79,,79,
LOYOLA HIGH SCHOOL51685,LOYOLA HIGH SCHOOL,Los Angeles,Los Angeles,Enr,29,,29,
LUTHERAN HIGH SCHL ORANGE CNTY52269,LUTHERAN HIGH SCHL ORANGE CNTY,Orange,Orange,App,127,72,55,
LUTHERAN HIGH SCHL ORANGE CNTY52269,LUTHERAN HIGH SCHL ORANGE CNTY,Orange,Orange,Adm,70,42,28,
LUTHERAN HIGH SCHL ORANGE CNTY52269,LUTHERAN HIGH SCHL ORANGE CNTY,Orange,Orange,Enr,23,14,9,
LUTHERAN HIGH SCHOOL51373,LUTHERAN HIGH SCHOOL,La Verne,Los Angeles,App,10,5,5,
LUTHERAN HIGH SCHOOL51373,LUTHERAN HIGH SCHOOL,La Verne,Los Angeles,Adm,5,,3,
LYCEE FRANCAIS DE SAN FRAN52971,LYCEE FRANCAIS DE SAN FRAN,San Francisco,San Francisco,App,34,17,16,
LYCEE FRANCAIS DE SAN FRAN52971,LYCEE FRANCAIS DE SAN FRAN,San Francisco,San Francisco,Adm,27,15,11,
LYCEE FRANCAIS DE SAN FRAN52971,LYCEE FRANCAIS DE SAN FRAN,San Francisco,San Francisco,Enr,10,5,5,
MARANATHA CHRISTIAN SCHOOLS54056,MARANATHA CHRISTIAN SCHOOLS,San Diego,San Diego,App,22,10,12,
MARANATHA CHRISTIAN SCHOOLS54056,MARANATHA CHRISTIAN SCHOOLS,San Diego,San Diego,Adm,16,6,10,
MARANATHA CHRISTIAN SCHOOLS54056,MARANATHA CHRISTIAN SCHOOLS,San Diego,San Diego,Enr,8,,7,
MARANATHA HIGH SCHOOL52686,MARANATHA HIGH SCHOOL,Pasadena,Los Angeles,App,75,40,35,
MARANATHA HIGH SCHOOL52686,MARANATHA HIGH SCHOOL,Pasadena,Los Angeles,Adm,48,20,28,
MARANATHA HIGH SCHOOL52686,MARANATHA HIGH SCHOOL,Pasadena,Los Angeles,Enr,21,8,13,
MARIN ACADEMY53212,MARIN ACADEMY,San Rafael,Marin,App,55,37,16,
MARIN ACADEMY53212,MARIN ACADEMY,San Rafael,Marin,Adm,26,14,11,
MARIN ACADEMY53212,MARIN ACADEMY,San Rafael,Marin,Enr,6,4,,
MARIN CATHOLIC HIGH SCHOOL53215,MARIN CATHOLIC HIGH SCHOOL,Kentfield,Marin,App,77,42,35,
MARIN CATHOLIC HIGH SCHOOL53215,MARIN CATHOLIC HIGH SCHOOL,Kentfield,Marin,Adm,35,21,14,
MARIN CATHOLIC HIGH SCHOOL53215,MARIN CATHOLIC HIGH SCHOOL,Kentfield,Marin,Enr,20,13,7,
MARIN SCHOOL THE52498,MARIN SCHOOL THE,San Rafael,Marin,App,8,,7,
MARIN SCHOOL THE52498,MARIN SCHOOL THE,San Rafael,Marin,Adm,5,,5,
MARLBOROUGH SCHOOL51710,MARLBOROUGH SCHOOL,Los Angeles,Los Angeles,App,50,48,,
